"txid","refid","time","type","subtype","aclass","asset","amount","fee","balance"
"LFNVB3-5URAN-HDY525","ELTT6TO-QHP6U-UBVY62","2025-05-31 12:49:06","earn","reward","currency","GRT",0.0000588523,0.0000117704,0.0376801849
"L3ZYYL-SOOZS-OADQTY","ELYCFSF-NF7QH-ZZPBUN","2025-05-31 12:49:06","earn","reward","currency","ETH",0.0000000009,0.0000000001,0.0000028382
"LMA3KM-E76JW-DLKXDD","ELB4JEE-QLWBY-52S2Y2","2025-06-07 12:49:01","earn","reward","currency","BTC",0.0000000001,0,0.0000084004
"LAM5VD-XOOBC-RP6G6B","EL5RYL7-57DCA-XNTI42","2025-06-07 12:49:01","earn","reward","currency","GRT",0.0000584932,0.0000116986,0.0377269795
"LLI5UR-XUFU5-M6AXFK","ELUBT3V-5KXGC-BBRK35","2025-06-07 12:49:02","earn","reward","currency","ETH",0.0000000010,0.0000000002,0.0000028390
"LVQ7JD-COJUZ-NISOWU","ELXZ36O-BEWQW-CIGFCL","2025-06-12 06:05:22","earn","airdrop","currency","FLR",249.8431,0,15584.3431
"LYPDLT-UY4ZR-J4ZPCZ","ELDRSZX-BCCKH-RQXTAV","2025-06-14 12:49:04","earn","reward","currency","BTC",0.0000000002,0,0.0000084006
"LJMCPZ-QLCES-KTJRDU","ELPRQUF-PCNHJ-IBFV6J","2025-06-14 12:49:05","earn","reward","currency","GRT",0.0000542281,0.0000108456,0.0377703620
"L6C4PF-T43FW-FUBBQL","ELU7542-NBIQT-SF5MVG","2025-06-14 12:49:05","earn","reward","currency","ETH",0.0000000010,0.0000000002,0.0000028398
"LTNXW5-2SKLZ-UO2RGG","FTJEjMT-u6SVhDbWLw7lU4Mn3x7yXn","2025-06-18 14:55:49","deposit","","currency","EUR.HOLD",346.5200,13.2500,333.2700
"LLMV7N-QGLV5-6BS2ON","TSKSW3E-CW64R-ITFRZW","2025-06-18 14:55:49","spend","","currency","EUR.HOLD",-329.9700,3.3000,0.0000
"LYJV2V-SGG76-5P7LUW","TSKSW3E-CW64R-ITFRZW","2025-06-18 14:55:49","receive","","currency","XLM",1500.00000000,0,1500.00000020
"LWAS5N-776OY-SYEQ2J","ELJT6EQ-V7R66-RHM4DL","2025-06-21 12:49:19","earn","reward","currency","BTC",0.0000000001,0,0.0000084007
"LVDAQU-NAKCC-TL5URT","EL4I2BG-TO4M2-KWZCTS","2025-06-21 12:49:19","earn","reward","currency","GRT",0.0000538557,0.0000107711,0.0378134466
"LY7A4F-KQOWV-LTUYQ6","EL7JWDG-YSASB-I2YAWL","2025-06-21 12:49:19","earn","reward","currency","ETH",0.0000000010,0.0000000002,0.0000028406
"LYJX2M-YCROU-7UAHJK","FTD13cw-xV5k76b9z75gk2vgm4WVDf","2025-06-23 06:54:14","deposit","","currency","EUR.HOLD",322.0300,12.3300,309.7000
"LQA2M4-OVBBC-TE4QMC","TSV4ROS-GDM3U-MWH635","2025-06-23 06:54:14","spend","","currency","EUR.HOLD",-306.6300,3.0700,0.0000
"LOD5UA-UGCNU-IUP2VJ","TSV4ROS-GDM3U-MWH635","2025-06-23 06:54:14","receive","","currency","XLM",1500.00000000,0,3000.00000020
"L2EE67-U24JP-OFZDFO","FTbeFNo-NdlaSBe2xfZVwGK9vVGzOm","2025-06-23 06:55:41","withdrawal","","currency","XLM",-2999.99900000,0.00100000,0.00000020
"LPFW23-XDW7X-SAMWLV","ELSXY6B-T6W6P-AIJYK3","2025-06-28 12:49:26","earn","reward","currency","BTC",0.0000000002,0,0.0000084009
"L232WM-ZAWPD-52Y5ZD","ELHZP6M-DHN55-NQAH3R","2025-06-28 12:49:26","earn","reward","currency","GRT",0.0000580475,0.0000116095,0.0378598846
"LDX7EY-CZZJS-T735GM","EL4EBZN-WY6BB-TGI7U2","2025-06-28 12:49:26","earn","reward","currency","ETH",0.0000000010,0.0000000002,0.0000028414
"LYSWEU-73JJV-TBIAWL","ELSSKML-WKT4P-QESEYP","2025-07-05 12:48:57","earn","reward","currency","BTC",0.0000000002,0,0.0000084011
"LR7D76-62JEK-CIUIGT","ELZJXTW-ZY3PC-QN5YMT","2025-07-05 12:48:58","earn","reward","currency","GRT",0.0000549995,0.0000109999,0.0379038842
"LLOOGN-RNZCS-ADFGDS","ELJNRQO-EHEAW-2LQGFQ","2025-07-05 12:48:58","earn","reward","currency","ETH",0.0000000010,0.0000000002,0.0000028422
"LZAHKI-ZWN6S-TISU2B","ELJRWFX-OX7WG-XATWWM","2025-07-12 12:49:24","earn","reward","currency","BTC",0.0000000001,0,0.0000084012
"LKX7IW-JN2ZV-SFZ54C","ELA6QFL-VQEEQ-CXNHFP","2025-07-12 12:49:25","earn","reward","currency","GRT",0.0000513587,0.0000102717,0.0379449712
"L5M3UH-HHZZU-DNLF5S","ELUEDXU-HWEHI-6HKBKQ","2025-07-12 12:49:26","earn","reward","currency","ETH",0.0000000010,0.0000000002,0.0000028430
"LL6UHA-K6KAT-NKUPGF","ELG2USI-GUEUJ-45XM5L","2025-07-12 16:10:42","earn","airdrop","currency","FLR",321.1928,0,15905.5359
"LD6Q67-FCIKU-3ODL5G","FTc7IyK-gPMwljqfiLY1RZxFQNHLQI","2025-07-18 10:38:54","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"LABOTI-EWQKC-5JOJFG","TSMXPH2-WVF5G-XOEQ7M","2025-07-18 10:38:54","spend","","currency","EUR.HOLD",-285.6400,2.8600,0.0000
"LGOTJP-BO65M-G45ZCG","TSMXPH2-WVF5G-XOEQ7M","2025-07-18 10:38:54","receive","","currency","FLR",15700.5100,0,15700.5100
"LPCD3G-5GCPC-YMIVRL","ELLV3FQ-PPVDI-H6QHS4","2025-07-18 10:39:40","earn","allocation","currency","FLR",-15700.5100,0,0.0000
"LF4WPF-TXFHC-HGXKTT","ELLV3FQ-PPVDI-H6QHS4","2025-07-18 10:39:40","earn","allocation","currency","FLR",15700.5100,0,31606.0459
"LHTJ2B-UEIBQ-J6T3JO","ELW227G-KJULW-X3NWFO","2025-07-19 12:49:41","earn","reward","currency","BTC",0.0000000002,0,0.0000084014
"LULHBL-P2GIA-27NIJK","ELCRMXN-M4UV6-LDKJNR","2025-07-19 12:49:41","earn","reward","currency","GRT",0.0000544679,0.0000108935,0.0379885456
"LCDXMS-AQLFA-HGV5WH","EL2U7GO-HFQRE-7QEPJI","2025-07-19 12:49:42","earn","reward","currency","ETH",0.0000000010,0.0000000002,0.0000028438
"L33TCJ-3VSV2-HNJ3TH","ELVIZZT-LOVAW-MNB62B","2025-07-26 12:48:42","earn","reward","currency","BTC",0.0000000001,0,0.0000084015
"LKTPKJ-ZNMKQ-AP5O4Q","ELZPIT2-KF3NR-Q6MQVA","2025-07-26 12:48:42","earn","reward","currency","GRT",0.0000551860,0.0000110372,0.0380326944
"LB4Q46-XFTD7-IQHNJ2","ELTQSUW-S63TS-VSPHFB","2025-07-26 12:48:42","earn","reward","currency","ETH",0.0000000008,0.0000000001,0.0000028445
"LWKKYV-CJXWC-ENYQZR","EL5H6YG-TKZQI-3OJ7MJ","2025-08-01 14:23:17","earn","deallocation","currency","FLR",-31606.0459,0,0.0000
"LVA6TF-XIKUA-XGYW3S","EL5H6YG-TKZQI-3OJ7MJ","2025-08-01 14:23:17","earn","deallocation","currency","FLR",31606.0459,0,31606.0459
"LXZT56-3UHNS-WDFRNY","EL2YXFY-RQKKW-GKUROP","2025-08-02 12:48:48","earn","reward","currency","BTC",0.0000000002,0,0.0000084017
"LSKE3X-LLX5X-GCDCHY","EL5C4IP-3EZIY-M4RULI","2025-08-02 12:48:49","earn","reward","currency","GRT",0.0000458479,0.0000091695,0.0380693728
"LKAEKK-3V2CB-2L7235","ELPA26S-EI3NM-SRTA3Y","2025-08-02 12:48:49","earn","reward","currency","ETH",0.0000000008,0.0000000001,0.0000028452
"LODQXO-IFBXW-BE7TZ4","FTaCeY6-U7kuEakGzPFuZ7DXJjWkxC","2025-08-02 18:21:43","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"LIL2LR-LQ3GG-EPHL2W","TSZLLSM-HCXAT-LMUK4Q","2025-08-02 18:21:43","spend","","currency","EUR.HOLD",-285.6400,2.8600,0.0000
"LUTLL6-XZVWV-TZH3I5","TSZLLSM-HCXAT-LMUK4Q","2025-08-02 18:21:43","receive","","currency","FLR",14761.3500,0,46367.3959
"LQUDJB-H3N6B-JJHBMA","FTXxSZD-pe44t6S46dGnSpceGZZaNF","2025-08-03 10:03:54","withdrawal","","currency","FLR",-6.0000,6.0000,46355.3959
"L7RX6E-TRKGW-2PSKJB","ELDYJPR-DSCAN-CW3IDA","2025-08-09 12:48:28","earn","reward","currency","BTC",0.0000000002,0,0.0000084019
"L7N7OE-7IUCW-PTW7QS","ELXDEJG-HOQ65-PDZQQY","2025-08-09 12:48:28","earn","reward","currency","GRT",0.0000450163,0.0000135048,0.0381008843
"LSDACZ-BZ4FH-G2VMUM","ELMAOYR-3HGE4-J4PWM7","2025-08-09 12:48:28","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028458
"LCTTS6-QTJE6-C62RG3","ELDN4IO-M4HSK-ZGIIR2","2025-08-12 02:14:56","earn","airdrop","currency","FLR",441.9826,0,46797.3785
"LDZ2WZ-ZWBLE-X4HZGY","ELRYAB3-PME2R-P4URPS","2025-08-16 12:48:37","earn","reward","currency","BTC",0.0000000001,0,0.0000084020
"L4Q2CL-GWCOJ-GGREFH","ELWYBF4-ULRKL-ZG5TLA","2025-08-16 12:48:38","earn","reward","currency","GRT",0.0000455645,0.0000136693,0.0381327795
"LRMKDE-6I4SY-GCERCP","ELMVIO5-NMN6X-4JN3TO","2025-08-16 12:48:38","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028464
"LB3IV7-I4L66-OEQUT4","FTLH6nI-sUgJalPAYe41u5pcRZmOUg","2025-08-21 06:53:18","withdrawal","","currency","FLR",-46791.3785,6.0000,0.0000
"LUGIQ4-YLZQH-6FNNGZ","ELTURJ3-VBQM6-NOPY6K","2025-08-23 12:48:41","earn","reward","currency","BTC",0.0000000002,0,0.0000084022
"LICFOQ-GQ2E4-WTCBY7","ELTSQFE-EGPPI-Z3IXGG","2025-08-23 12:48:42","earn","reward","currency","GRT",0.0000514490,0.0000154347,0.0381687938
"LJ7N2N-PJAX5-CIF543","ELYQEJ6-NQ5ZR-ZGTNTZ","2025-08-23 12:48:42","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028470
"LJW4LM-U3MZ4-X2UMMT","ELE5ONB-KQQD4-I3G6KZ","2025-08-30 12:48:49","earn","reward","currency","BTC",0.0000000001,0,0.0000084023
"LGXNQ4-QCRVP-OAQLXB","ELAQSSJ-45FD7-W7ZH7D","2025-08-30 12:48:50","earn","reward","currency","GRT",0.0000457924,0.0000137377,0.0382008485
"LLF5ND-7ZG5B-X3HPZF","ELO2P6C-7DCR2-SQJ34W","2025-08-30 12:48:50","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028477
"LARSU4-ZEMAU-Y7IHNN","ELIYRRV-OKSPW-ZP4QYM","2025-09-06 12:48:32","earn","reward","currency","BTC",0.0000000002,0,0.0000084025
"LFKDEY-62OG7-OVAPNQ","ELDJATW-MSVSN-KRLFNH","2025-09-06 12:48:32","earn","reward","currency","GRT",0.0000471483,0.0000141444,0.0382338524
"L23UV4-4N32J-2B6ZEF","EL7GQJ6-KX5U2-ZBORTQ","2025-09-06 12:48:33","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028483
"LUWBZN-XGV7R-FJW4NV","FTRVIB8-g161WhC5tFoM25ZE1dU7L5","2025-09-09 14:57:40","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"LCHSLX-DQPVN-2CB7FS","TSW4BW5-NGQHW-IS736D","2025-09-09 14:57:40","spend","","currency","EUR.HOLD",-285.6400,2.8600,0.0000
"L6JMXB-TYFT4-2ROWTC","TSW4BW5-NGQHW-IS736D","2025-09-09 14:57:40","receive","","currency","FLR",14848.9800,0,14848.9800
"LWBSCM-IO57L-AXWBEE","ELANCFP-VBTZE-V2ZCVL","2025-09-13 12:48:43","earn","reward","currency","BTC",0.0000000002,0,0.0000084027
"LWRYWQ-GNVND-ON6IJC","ELYSOBF-32C7P-JFWOXS","2025-09-13 12:48:44","earn","reward","currency","GRT",0.0000510725,0.0000153217,0.0382696032
"LMVMCR-X5WX6-ZO6ZHZ","ELBIKTQ-BX7SX-EEM62H","2025-09-13 12:48:44","earn","reward","currency","ETH",0.0000000007,0.0000000002,0.0000028488
"LTEWQJ-UVMFZ-ILWQZG","ELDOYCS-HXGRC-XPPCIT","2025-09-20 12:49:02","earn","reward","currency","BTC",0.0000000001,0,0.0000084028
"LG5WBB-S52C2-B4SCIS","EL6QQ2V-NUOCT-O2FMAD","2025-09-20 12:49:02","earn","reward","currency","GRT",0.0000413663,0.0000124098,0.0382985597
"LDULCF-CVEUU-4D3BON","ELFIGQD-KNYM2-5KEEI4","2025-09-20 12:49:03","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028494
"LAIAFU-ZHGXR-5YT5UR","ELWIWXF-7AOW3-RPYKY4","2025-09-27 12:49:12","earn","reward","currency","BTC",0.0000000002,0,0.0000084030
"LFZEXN-SVCDT-JSHDH5","ELBJ4TM-JDCJM-BXRNSX","2025-09-27 12:49:12","earn","reward","currency","GRT",0.0000380210,0.0000114063,0.0383251744
"LC7CRH-FM4ZK-F3NH5U","ELL375P-GMIM6-7K2MVO","2025-09-27 12:49:12","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028500
"LRKLUG-UQZWA-3GAPW5","ELDDW3S-PPEMN-H3F7WN","2025-10-04 12:49:55","earn","reward","currency","BTC",0.0000000002,0,0.0000084032
"LA6ZVD-DLNL3-WUB7PC","ELESD5Q-BPQNU-EI727X","2025-10-04 12:49:56","earn","reward","currency","GRT",0.0000339343,0.0000101802,0.0383489285
"L5VHOI-4ZUMJ-FXGBCN","ELAFPUV-XGVA4-36CAEG","2025-10-04 12:49:57","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028506
"LRVYPF-BKQHK-ZID7Q6","FTjbosL-C3fe0qW9zZBtrbwnAIzoVA","2025-10-09 14:52:22","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"L3QZKJ-AU3Z3-DY5SBV","TSMKSPD-MTJOJ-IY5BF2","2025-10-09 14:52:22","spend","","currency","EUR.HOLD",-285.6400,2.8600,0.0000
"LDCP7U-SBJUO-IBZCTR","TSMKSPD-MTJOJ-IY5BF2","2025-10-09 14:52:22","receive","","currency","FLR",14668.1700,0,29517.1500
"LFEF3Y-ZPFMJ-5H6B7Y","FTIl9mH-yWnkVblHMjPaWakk0cd3eJ","2025-10-10 07:52:56","withdrawal","","currency","FLR",-29511.1500,6.0000,0.0000
"L3J376-CIITB-Z5OFAQ","FTQVADT-TMlUDvQYmz4bIg85bAW6oM","2025-10-10 21:51:25","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"LQ65SG-CKFAJ-4PVZI6","FTIbZ1d-wu3nOCStFZAhEsRXObMmuR","2025-10-10 22:07:16","deposit","","currency","EUR.HOLD",-300.0000,-11.5000,0.0000
"LQQ5C6-QSS2T-YRLT6O","FTcCzlr-HwyXWrjjqW0UFkUYXTTeds","2025-10-10 23:24:02","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"LND3U7-JIV44-GMZ4U2","TSHFBCU-N2ZB7-BXKILQ","2025-10-10 23:24:03","spend","","currency","EUR.HOLD",-285.6400,2.8600,0.0000
"LHAWTW-24HQU-XLEHLU","TSHFBCU-N2ZB7-BXKILQ","2025-10-10 23:24:03","receive","","currency","XLM",935.08061000,0,935.08061020
"LFORCC-IF36F-HX4W3R","FTOjyfp-dGrGSLktVh4LonRuxeQYgQ","2025-10-10 23:30:11","withdrawal","","currency","XLM",-935.07961000,0.00100000,0.00000020
"LORHUC-ZAP6U-RI2QBT","ELIDRRZ-C2CDD-YKAEUQ","2025-10-11 12:48:43","earn","reward","currency","BTC",0.0000000001,0,0.0000084033
"LSCV2U-ON2FM-7MPW2D","ELFBP5K-5MWTM-TEEJWG","2025-10-11 12:48:48","earn","reward","currency","GRT",0.0000313095,0.0000093928,0.0383708452
"LEOOGD-6DF4V-Y5S46G","EL4WXHJ-VWPWQ-NWDVFQ","2025-10-11 12:48:52","earn","reward","currency","ETH",0.0000000007,0.0000000002,0.0000028511
"LV3TPR-3QVKX-REML7X","FTYGr5R-6depvTBT34qUL6NA7xhmiS","2025-10-17 07:36:10","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"LSW2BV-PY7VR-XVRPRH","TSA4ZVR-5MLNJ-5WXFS5","2025-10-17 07:36:10","spend","","currency","EUR.HOLD",-285.6400,2.8600,0.0000
"LA7ZJB-2ZNYW-MPDVA2","TSA4ZVR-5MLNJ-5WXFS5","2025-10-17 07:36:10","receive","","currency","XLM",1105.74638000,0,1105.74638020
"LVK4P7-5W65G-Y7FFEZ","FTkVzfg-FoMiLdlkqPzQR63P3ZID6g","2025-10-17 08:32:36","withdrawal","","currency","XLM",-1105.74538000,0.00100000,0.00000020
"L6OJC7-GRQXR-ZFJCNI","ELB4R4A-EY2LT-4JCMVL","2025-10-18 12:48:33","earn","reward","currency","BTC",0.0000000002,0,0.0000084035
"LRYE5G-62X2Q-Z3ZHJN","EL6UG3X-REMZ5-3YWBVX","2025-10-18 12:48:37","earn","reward","currency","GRT",0.0000359596,0.0000107878,0.0383960170
"LHAFFV-PH32U-LGYO4I","EL5HFMZ-KYAV4-DZ6ESF","2025-10-18 12:48:40","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028518
"LKMZZA-NPIUW-SX3Y2X","ELCUIO6-FE3QD-L4FD5T","2025-10-25 12:48:30","earn","reward","currency","BTC",0.0000000001,0,0.0000084036
"LLS4WD-IEHFY-H3BYHZ","EL5K62C-SJBHS-33IDVB","2025-10-25 12:48:34","earn","reward","currency","GRT",0.0000349533,0.0000104859,0.0384204844
"LPAQ66-JLB7A-CMXCXV","ELGG2XN-KBPFA-RP3ZK2","2025-10-25 12:48:40","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028525
"LU5LYJ-AQ4QN-NKFKOY","FTjx53M-CLRhthhpkovlpDQFiWJMtu","2025-10-30 22:47:55","deposit","","currency","EUR.HOLD",356.1500,13.6100,342.5400
"LHUCH7-MVDIS-MJ36UK","TSNMOFK-J5M2L-SE6PGX","2025-10-30 22:47:55","spend","","currency","EUR.HOLD",-339.1500,3.3900,0.0000
"LDD4QK-HFF4K-DXC5ZX","TSNMOFK-J5M2L-SE6PGX","2025-10-30 22:47:55","receive","","currency","FLR",24000.0000,0,24000.0000
"LHFR3E-GCU7Y-YSGNWA","FTCu6Wc-mbT2WYS5fuUkGvmqXrhLRc","2025-10-30 22:49:51","withdrawal","","currency","FLR",-23994.0000,6.0000,0.0000
"LOAVOL-YZDKZ-KBZHLI","ELWILNP-DAPDO-PSLBCE","2025-11-01 12:48:45","earn","reward","currency","BTC",0.0000000002,0,0.0000084038
"LUBAGT-QODLH-NZA3SY","ELCTXOF-YYRUS-K6AWRC","2025-11-01 12:48:47","earn","reward","currency","GRT",0.0000337974,0.0000101392,0.0384441426
"L2SSAH-AYJS2-DP5DIE","EL2WNZH-P3BUC-ELXP6Y","2025-11-01 12:48:50","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028532
"L2GVOP-MOVO2-7BB6BK","FTdd8RF-6ABmSqcNeFkXZfPvXTRa5q","2025-11-04 21:42:54","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"LO57ED-DEORS-2LHXHE","TSHVQYU-JANEX-S4FOOE","2025-11-04 21:42:54","spend","","currency","EUR.HOLD",-285.6400,2.8600,0.0000
"LX3IQN-7YURZ-DUKRKN","TSHVQYU-JANEX-S4FOOE","2025-11-04 21:42:54","receive","","currency","XLM",1249.78613000,0,1249.78613020
"LZBJ2C-7XAH3-MYLJKO","FTimuHm-Rwlt5zvcrrZ5gWbJj6y2O4","2025-11-04 21:45:35","withdrawal","","currency","XLM",-1249.78513000,0.00100000,0.00000020
"LO43Z6-SAZCO-DLUX7F","ELOPL5S-VOMSK-JAI43L","2025-11-08 12:57:10","earn","reward","currency","BTC",0.0000000002,0,0.0000084040
"LOFY2I-OKVCV-YYQRV2","ELFO3AR-JO3QW-RDOPY4","2025-11-08 12:57:29","earn","reward","currency","GRT",0.0000340393,0.0000102117,0.0384679702
"L4HLUI-FVNUD-5P4NQQ","EL7DIKM-23XHW-A2KNVP","2025-11-08 12:57:40","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028538
"LOCX5P-6XCB6-EOZVXR","ELVY5PT-QJOIT-FMJJGS","2025-11-15 12:48:17","earn","reward","currency","BTC",0.0000000001,0,0.0000000001
"LW6GBA-FG3PP-PSYUJZ","ELCB4R3-6STDR-6SRGH5","2025-11-15 12:48:17","earn","autoallocation","currency","BTC",-0.0000084040,0,0.0000000000
"LEGWET-UEOYG-UVJCRF","ELCB4R3-6STDR-6SRGH5","2025-11-15 12:48:17","earn","autoallocation","currency","BTC",0.0000084040,0,0.0000084041
"LKAPKU-YEURX-ITSFZ7","ELLCQH2-56GKQ-K4PR45","2025-11-15 12:48:18","earn","reward","currency","GRT",0.0000349441,0.0000104832,0.0000244609
"L3RJOH-MTN7Q-FGZK6L","ELFTQ7F-HW6KF-XHG2EF","2025-11-15 12:48:18","earn","autoallocation","currency","GRT",-0.0384679702,0,0.0000000000
"LEGASR-EP76Q-L3G3MX","ELFTQ7F-HW6KF-XHG2EF","2025-11-15 12:48:18","earn","autoallocation","currency","GRT",0.0384679702,0,0.0384924311
"LAQSSC-WYV3X-OFX4QO","ELDSYMJ-EQXUV-YNYOUA","2025-11-15 12:48:18","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000000006
"LCVNKA-5BSIV-UQRXYP","ELSRZ45-V2BZH-TOKJ72","2025-11-15 12:48:19","earn","autoallocation","currency","ETH",-0.0000028538,0,0.0000000000
"LVEAZV-4DK43-MMOX4A","ELSRZ45-V2BZH-TOKJ72","2025-11-15 12:48:19","earn","autoallocation","currency","ETH",0.0000028538,0,0.0000028544
"LYHBL3-I7CXV-TOGFBU","FTaOq1q-0jwDDLXWtcfSY7y8KEF6eN","2025-11-21 12:00:54","deposit","","currency","EUR.HOLD",300.0000,11.5000,288.5000
"L2KUWF-B5KP2-LTRNAG","TS42FOZ-36BAS-ZQF6PO","2025-11-21 12:00:54","spend","","currency","EUR.HOLD",-285.6400,2.8600,0.0000
"L33HJ5-P2IJD-OHCDUW","TS42FOZ-36BAS-ZQF6PO","2025-11-21 12:00:54","receive","","currency","XLM",1444.62103000,0,1444.62103020
"LSOE5R-NIWC4-A6UZBH","FTVuHWU-eFwagS9PpJVQMWYqpQlxng","2025-11-21 12:03:21","withdrawal","","currency","XLM",-1444.62003000,0.00100000,0.00000020
"L7CHR7-5ILHG-B4PUCO","ELIIDSA-6LSGO-HCODS2","2025-11-22 12:48:36","earn","reward","currency","BTC",0.0000000002,0,0.0000084043
"LHGJLY-JVXDW-EYRLWJ","ELB5WPV-EC4EB-CESKRU","2025-11-22 12:48:37","earn","reward","currency","GRT",0.0000393197,0.0000117959,0.0385199549
"LGHIUE-IQ6XD-DBKRO4","EL4CL5T-M5JIR-C34ZLW","2025-11-22 12:48:37","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028551
"LMTXP3-54CT5-CQILJ5","ELPH6FB-44THU-SNIEWM","2025-11-29 12:48:28","earn","reward","currency","BTC",0.0000000001,0,0.0000084044
"LW5D23-DDOPM-65LUCQ","EL3URL4-DA6D3-M2IRTZ","2025-11-29 12:48:28","earn","reward","currency","GRT",0.0000393478,0.0000118043,0.0385474984
"LEVVOI-Z6UM7-M6JU7E","ELFIN55-CPT54-R56ERC","2025-11-29 12:48:29","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028558
"L7LRMK-TZMEB-J3EBPH","ELE6IXC-ZQTLB-IBOLRP","2025-12-06 12:48:20","earn","reward","currency","BTC",0.0000000002,0,0.0000084046
"LQ7PX7-BIKOU-7AVOTI","ELVOZ4T-3IEBO-RIQUKY","2025-12-06 12:48:20","earn","reward","currency","GRT",0.0000385634,0.0000115690,0.0385744928
"LZXLIZ-6BFCS-VRPLH6","EL6JDQK-TAJK7-UFJDCE","2025-12-06 12:48:21","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028564
"LBXMKP-C52SY-VSC7N6","ELTAA4L-BQ5FT-ZXDHZN","2025-12-13 12:48:17","earn","reward","currency","BTC",0.0000000002,0,0.0000084048
"LBREXC-VCK5D-SWTAO3","ELQGCYN-R4AF7-QHHYAL","2025-12-13 12:48:17","earn","reward","currency","GRT",0.0000395514,0.0000118654,0.0386021788
"LC4AQM-GUKAE-RSTI2X","ELS56MV-JNRCO-3RYGGV","2025-12-13 12:48:17","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028570
"LBRD2G-JKR7O-6Q73FF","ELK7JG7-MK2FZ-S2QIUI","2025-12-20 12:48:26","earn","reward","currency","BTC",0.0000000001,0,0.0000084049
"LDIZRY-3R2CF-Y7RZ5L","ELOFLAO-KQDM5-WIXKXV","2025-12-20 12:48:26","earn","reward","currency","GRT",0.0000392838,0.0000117851,0.0386296775
"L4KHSE-S3IF2-6KNJMB","ELHOAMB-QCEFF-7OFVCV","2025-12-20 12:48:26","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028577
"LGQHQ2-NY4QX-2W6F5V","ELSDUNN-E7YES-MRGXKL","2025-12-27 12:48:27","earn","reward","currency","BTC",0.0000000002,0,0.0000084051
"LFONLZ-E3HW4-LKATZH","EL3I4JX-YUP4R-FVZOT5","2025-12-27 12:48:27","earn","reward","currency","GRT",0.0000393119,0.0000117935,0.0386571959
"LTKCAB-MOYNJ-4D5KTR","ELDFP3B-VKSNS-EIIAYV","2025-12-27 12:48:28","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028583
"LMRQOS-77SLY-DSPBPE","EL6PYTK-B3BTO-362ADC","2026-01-03 12:48:38","earn","reward","currency","BTC",0.0000000001,0,0.0000084052
"L3BX4V-A4DFG-X7UJZV","ELX6NUH-XINGI-4F44LP","2026-01-03 12:48:39","earn","reward","currency","GRT",0.0000393398,0.0000118019,0.0386847338
"LZENDP-GBO5M-WO4CB7","EL6KSDF-L7RYL-3RMFGM","2026-01-03 12:48:39","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028590
"LUEEJV-NNVLC-6XKZR5","EL64U7M-T6K64-2QRPBT","2026-01-10 12:48:32","earn","reward","currency","BTC",0.0000000002,0,0.0000084054
"LBTCSN-EQECY-KRP2O4","ELFAHZ5-RLLJM-DBHA3T","2026-01-10 12:48:33","earn","reward","currency","GRT",0.0000393679,0.0000118103,0.0387122914
"LJ6FIF-C6WYQ-PU3KGD","ELHBH2B-TRN6B-GUOY4S","2026-01-10 12:48:33","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028596
"LI2K5S-LGXCC-WZVNX3","ELEPUH2-KELGY-I5D2QL","2026-01-17 12:48:30","earn","reward","currency","BTC",0.0000000002,0,0.0000084056
"LEAYK7-2WLIU-HKIRGO","ELSD73B-NBC3L-76COVC","2026-01-17 12:48:31","earn","reward","currency","GRT",0.0000370219,0.0000111065,0.0387382068
"LXJDJQ-OPNVF-NRJZFC","EL62WDI-WJET7-FQAFAZ","2026-01-17 12:48:31","earn","reward","currency","ETH",0.0000000007,0.0000000002,0.0000028601
